Unnamed: 0,text
1644,Person 10: Days per week this person provides care for the child
1645,Person 10: Days per month this person provides care for the child
1646,Person 10: this person provides care for the child: NA) : Not applicable
1647,Specify relationship of person number 10 to YOU: (de-identified)
1654,Person 11: Relationship to CHILD
1655,Person 11: Days per week this person provides care for the child
1656,Person 11: Days per month this person provides care for the child
1657,Person 11: this person provides care for the child: NA) : Not applicable
1658,Specify relationship of person number 11 to YOU: (de-identified)
1659,Specify relationship of person number 11 to CHILD: (de-identified)
1665,Person 12: Relationship to CHILD
1666,Person 12: Days per week this person provides care for the child
1667,Person 12: Days per month this person provides care for the child
1668,Person 12: this person provides care for the child: NA) : Not applicable
1669,Specify relationship of person number 12 to YOU: (de-identified)
1670,Specify relationship of person number 12 to CHILD: (de-identified)
1676,Person 13: Relationship to CHILD
1677,Person 13: Days per week this person provides care for the child
1678,Person 13: Days per month this person provides care for the child
1679,Person 13: this person provides care for the child: NA) : Not applicable
1680,Specify relationship of person number 13 to YOU: (de-identified)
1681,Specify relationship of person number 13 to CHILD: (de-identified)
1687,Person 14: Relationship to CHILD
1688,Person 14: Days per week this person provides care for the child
1689,Person 14: Days per month this person provides care for the child
1690,Person 14: this person provides care for the child: NA) : Not applicable
1691,Specify relationship of person number 14 to YOU: (de-identified)
1698,Person 15: Relationship to CHILD
1699,Person 15: Days per week this person provides care for the child
1700,Person 15: Days per month this person provides care for the child
1701,Person 15: this person provides care for the child: NA) : Not applicable
1702,Specify relationship of person number 15 to YOU: (de-identified)
1703,Specify relationship of person number 15 to CHILD: (de-identified)
1709,Person 16: Relationship to CHILD
1710,Person 16: Days per week this person provides care for the child
1711,Person 16: Days per month this person provides care for the child
1712,Person 16: this person provides care for the child: NA) : Not applicable
1713,Specify relationship of person number 16 to YOU: (de-identified)
1714,Specify relationship of person number 16 to CHILD: (de-identified)
1721,Second Household: Person 1: Days per week person provides care
1722,Second Household: Person 1: Days per month person provides care
1723,Second Household: Person 1: this person provides care for the child: NA) : Not applicable
1730,Second Household: Person 2: Days per week person provides care
1731,Second Household: Person 2: Days per month person provides care
1732,Second Household: Person 2: this person provides care for the child: NA) : Not applicable
1739,Second Household: Person 3: Days per week person provides care
1740,Second Household: Person 3: Days per month person provides care
1741,Second Household: Person 3: this person provides care for the child: NA) : Not applicable
1748,Second Household: Person 4: Days per week person provides care
1749,Second Household: Person 4: Days per month person provides care
1750,Second Household: Person 4: this person provides care for the child: NA) : Not applicable
1757,Second Household: Person 5: Days per week person provides care
1758,Second Household: Person 5: Days per month person provides care
1759,Second Household: Person 5: this person provides care for the child: NA) : Not applicable
1766,Second Household: Person 6: Days per week person provides care
1767,Second Household: Person 6: Days per month person provides care
1768,Second Household: Person 6: this person provides care for the child: NA) : Not applicable
1775,Second Household: Person 7: Days per week person provides care
1776,Second Household: Person 7: Days per month person provides care
1777,Second Household: Person 7: this person provides care for the child: NA) : Not applicable
1784,Second Household: Person 8: Days per week person provides care
1785,Second Household: Person 8: Days per month person provides care
1786,Second Household: Person 8: this person provides care for the child: NA) : Not applicable
1793,Second Household: Person 9: Days per week person provides care
1794,Second Household: Person 9: Days per month person provides care
1795,Second Household: Person 9: this person provides care for the child: NA) : Not applicable
1802,Second Household: Person 10: Days per week person provides care
1803,Second Household: Person 10: Days per month person provides care
1804,Second Household: Person 10: this person provides care for the child: NA) : Not applicable
1811,Second Household: Person 11: Days per week person provides care
1812,Second Household: Person 11: Days per month person provides care
1813,Second Household: Person 11: this person provides care for the child: NA) : Not applicable
1820,Second Household: Person 12: Days per week person provides care
1821,Second Household: Person 12: Days per month person provides care
1822,Second Household: Person 12: this person provides care for the child: NA) : Not applicable
1829,Second Household: Person 13: Days per week person provides care
1830,Second Household: Person 13: Days per month person provides care
1831,Second Household: Person 13: this person provides care for the child: NA) : Not applicable
1838,Second Household: Person 14: Days per week person provides care
1839,Second Household: Person 14: Days per month person provides care
1840,Second Household: Person 14: this person provides care for the child: NA) : Not applicable
1847,Second Household: Person 15: Days per week person provides care
1848,Second Household: Person 15: Days per month person provides care
1849,Second Household: Person 15: this person provides care for the child: NA) : Not applicable
1855,Second Household: Person 16: Relationship to CHILD
1856,Second Household: Person 16: Days per week person provides care
1857,Second Household: Person 16: Days per month person provides care
1858,Second Household: Person 16: this person provides care for the child: NA) : Not applicable
1872,"4a. Cash assistance from a government welfare program (e.g., Temporary Assistance for Needy Families [TANF], formerly known as Aid to Families with Dependent Children)"
1873,4b. Food Stamps or Supplemental Nutrition Assistance Program (SNAP) benefits
1874,"4c. Benefits from the Woman, Infants, and Children (WIC) Program"
1877,6. Does the child live in public housing or does the child's parent/guardian or the child receive a rent subsidy or pay lower rent because the government pays part of the cost?
1878,"7. During the last calendar year, how often did you put off buying something you needed - such as food, clothing, medical care, or housing - because you didn't have the money? Would you say..."
1879,"8. During the last calendar year, how much difficulty did you have paying bills? Would you say..."
1880,"9. Thinking about the end of each month over the last calendar year, did you generally end up with..."
1881,"10. Have you set aside emergency or rainy-day funds that would cover your expenses for 3 months, in case of sickness, job loss, economic downturn, or other emergencies?"
1882,1. How well do you speak English?
1883,2. How well do you read English?
1884,3. How well do you write in English?
1885,"4. Do you speak, read, or understand a language other than English?"
1886,"4a. What is the primary non-English language or dialect that you speak, read, or understand? [By primary non-English, we mean the language, other than English, that you speak, read, or understand the most.] (de-identified)"
1887,"4a. What is the primary non-English language or dialect that you speak, read, or understand? Other, specify (de-identified)"
1888,4b. What language do you speak with most of your friends?
1889,4c.  What language do you speak with most of your family?
1890,4d.  In what language do you think?
1891,"4e. What is the primary language you read in? [By primary, we mean the language you read in most of the time.] (de-identified)"
1892,"4e. What is the primary language you read in? Other, specify (de-identified)"
1893,5. Is a language other than English spoken in the child's home?
1894,"5a. What is the primary language spoken in the child's home?  [Here, primary means the language spoken most of the time by most of the household members.] (de-identified)"
1895,"5a. What is the primary language spoken in the child's home? Other, specify (de-identified)"
1896,"5b. What is the primary language that individuals in the child's home speak to the child? [Here, primary means the language spoken to the child most of the time by most of the household members.]"
1899,"2a. During the past 12 months, how many weeks did you work total in ALL jobs, including paid vacation time and paid sick leave?"
1902,2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Regular daytime schedule
1903,2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Regular evening shift
1904,2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Regular nighttime shift
1905,2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Rotating shifts (one that changes regularly from days to evenings or nights)
1906,2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Split shift (one consisting of two distinct periods each day)
1907,2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Irregular schedule (one that changes from day to day)
1908,"2d. Which of the following describes your work schedule in ALL jobs in the past week? (check all that apply): Other, specify"
1909,"2d. Which of the following describes your work schedule in ALL jobs in the past week? Other, Specify (de-identified)"
1911,"2e. What is your role in your job? Other, Specify (de-identified)"
1912,"2d. Which of the following describes your work schedule in ALL jobs in the past week? Other, specify (de-identified)"
1913,2) Check the box below that best describes the business or industry.
1914,"2g. What best describes your current occupation? If you have more than one job, describe the job at which you worked the most hours in the past week."
1915,"2g. What best describes your current occupation? If you have more than one job, describe the job at which you worked the most hours in the past week. Other, Specify (de-identified)"
1917,"3. If unemployed and not currently looking for work, what is the main reason you have been out of work? Other, Specify (de-identified)"
1918,1. How many jobs does your spouse/partner have?
1920,"2a. During the past 12 months, how many weeks did your spouse/partner work total in ALL jobs, including paid vacation time and paid sick leave?"
1923,2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Regular daytime schedule
1924,2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Regular evening shift
1925,2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Regular nighttime shift
1926,2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Rotating shifts (one that changes regularly from days to evenings or nights)
1927,2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Split shift (one consisting of two distinct periods each day)
1928,2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Irregular schedule (one that changes from day to day)
1929,"2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? (check all that apply): Other, specify"
1930,"2d. Which of the following best describes the work schedule of your spouse/partner in ALL jobs in the past week? Other, Specify (de-identified)"
1931,"2e. What is the role of your spouse/partner at work? If your spouse/partner has more than one job, describe the job at which your spouse/partner worked the most hours in the past week."
1932,"2e. What is the role of your spouse/partner at work? Other, Specify (de-identified)"
1933,2f. In what kind of business or industry does your spouse/partner currently work? Describe (de-identified)
1934,"2g. What best describes your spouse/partner's current occupation? If your spouse/partner has more than one job, describe the job at which your spouse/partner worked the most hours in the past week."
1935,"2g. What best describes your spouse/partner's current occupation? Other, Specify (de-identified)"
1936,"3. If unemployed and not currently looking for work, what is the main reason your spouse/partner has been out of work?"
1937,"3. If unemployed and not currently looking for work, what is the main reason your spouse/partner has been out of work? Other, Specify (de-identified)"
1938,1. Insurance through a current or former employer or union (of yours or another family member's). This would include COBRA coverage. YOU
1939,1. Insurance through a current or former employer or union (of yours or another family member's). This would include COBRA coverage. CHILD
1940,"2. Insurance purchased directly from an insurance company (by you or another family member). This would include coverage purchased through an exchange or marketplace, such as HealthCare.gov. YOU"
1941,"2. Insurance purchased directly from an insurance company (by you or another family member). This would include coverage purchased through an exchange or marketplace, such as HealthCare.gov. CHILD"
1942,3. TRICARE or other military healthcare. YOU
1943,3. TRICARE or other military healthcare. CHILD
1946,"5. Medicare, for people 65 and older, or people with certain disabilities. YOU"
1947,"5. Medicare, for people 65 and older, or people with certain disabilities. CHILD"
1948,"6. Medicaid, Medical Assistance (MA), Children's Health Insurance Program (CHIP), or any kind of state or government-sponsored assistance plan based on income or a disability. YOU"
1949,"6. Medicaid, Medical Assistance (MA), Children's Health Insurance Program (CHIP), or any kind of state or government-sponsored assistance plan based on income or a disability. CHILD"
1950,7. Indian Health Service. YOU
1951,7. Indian Health Service. CHILD
1956,1.a. Any medical history information known? Mother
1957,1.b. Any medical history information known? Father
1958,1.c. Any medical history information known? Full or half sibling(s)
1959,1.d. Any medical history information known? Maternal grandmother
1960,1.e. Any medical history information known? Maternal grandfather
1967,2.b. Biological parents or siblings:  Eczema (atopic dermatitis)
1968,2.b. Biological parents or siblings:  Eczema (atopic dermatitis): Mother
1969,2.b. Biological parents or siblings:  Eczema (atopic dermatitis): Father
1970,2.b. Biological parents or siblings:  Eczema (atopic dermatitis): Sibling(s)
1971,2.c. Biological parents or siblings:  Food allergy
1972,2.c. Biological parents or siblings:  Food allergy: Mother
1973,2.c. Biological parents or siblings:  Food allergy: Father
1974,2.c. Biological parents or siblings:  Food allergy: Sibling(s)
1979,2.e. Biological parents or siblings:  Anxiety
1980,2.e. Biological parents or siblings:  Anxiety: Mother
1981,2.e. Biological parents or siblings:  Anxiety: Father
1982,2.e. Biological parents or siblings:  Anxiety: Sibling(s)
1983,2.f. Biological parents or siblings:  Bipolar disorder
1984,2.f. Biological parents or siblings:  Bipolar disorder: Mother
1985,2.f. Biological parents or siblings:  Bipolar disorder: Father
1986,2.f. Biological parents or siblings:  Bipolar disorder: Sibling(s)
1987,2.g. Biological parents or siblings:  Depression
1988,2.g. Biological parents or siblings:  Depression: Mother
1989,2.g. Biological parents or siblings:  Depression: Father
1990,2.g. Biological parents or siblings:  Depression: Sibling(s)
1991,2.h. Biological parents or siblings:  Eating disorder
1992,2.h. Biological parents or siblings:  Eating disorder: Mother
1993,2.h. Biological parents or siblings:  Eating disorder: Father
1994,2.h. Biological parents or siblings:  Eating disorder: Sibling(s)
1995,2.i. Biological parents or siblings:  Schizophrenia
1996,2.i. Biological parents or siblings:  Schizophrenia: Mother
1997,2.i. Biological parents or siblings:  Schizophrenia: Father
1998,2.i. Biological parents or siblings:  Schizophrenia: Sibling(s)
1999,2.j. Biological parents or siblings:  Alcoholism or other substance abuse
2000,2.j. Biological parents or siblings:  Alcoholism or other substance abuse: Mother
2001,2.j. Biological parents or siblings:  Alcoholism or other substance abuse: Father
2002,2.j. Biological parents or siblings:  Alcoholism or other substance abuse: Sibling(s)
2003,2.k. Biological parents or siblings:  Attention deficit/hyperactivity disorder (ADHD)
2004,2.k. Biological parents or siblings:  Attention deficit/hyperactivity disorder (ADHD): Mother
2005,2.k. Biological parents or siblings:  Attention deficit/hyperactivity disorder (ADHD): Father
2006,2.k. Biological parents or siblings:  Attention deficit/hyperactivity disorder (ADHD): Sibling(s)
2007,2.l. Biological parents or siblings:  Autism spectrum disorder (ASD)
2008,2.l. Biological parents or siblings:  Autism spectrum disorder (ASD): Mother
2009,2.l. Biological parents or siblings:  Autism spectrum disorder (ASD): Father
2010,2.l. Biological parents or siblings:  Autism spectrum disorder (ASD): Sibling(s)
2011,2.m. Biological parents or siblings:  Learning disability (including dyslexia)
2012,2.m. Biological parents or siblings:  Learning disability (including dyslexia): Mother
2013,2.m. Biological parents or siblings:  Learning disability (including dyslexia): Father
2014,2.m. Biological parents or siblings:  Learning disability (including dyslexia): Sibling(s)
2015,2.n. Biological parents or siblings:  Intellectual disability (mental retardation)
2016,2.n. Biological parents or siblings:  Intellectual disability (mental retardation): Mother
2017,2.n. Biological parents or siblings:  Intellectual disability (mental retardation): Father
2018,2.n. Biological parents or siblings:  Intellectual disability (mental retardation): Sibling(s)
2019,2.o. Biological parents or siblings:  Epilepsy or seizure disorder
2020,2.o. Biological parents or siblings:  Epilepsy or seizure disorder: Mother
2021,2.o. Biological parents or siblings:  Epilepsy or seizure disorder: Father
2022,2.o. Biological parents or siblings:  Epilepsy or seizure disorder: Sibling(s)
2023,2.p. Biological parents or siblings:  High cholesterol (hyperlipidemia)
2024,2.p. Biological parents or siblings:  High cholesterol (hyperlipidemia): Mother
2025,2.p. Biological parents or siblings:  High cholesterol (hyperlipidemia): Father
2026,2.p. Biological parents or siblings:  High cholesterol (hyperlipidemia): Sibling(s)
2032,2.r. Biological parents or siblings:  Diabetes: Mother
2039,2.s. Biological parents or siblings:  Thyroid disorder
2040,2.s. Biological parents or siblings:  Thyroid disorder: Mother
2041,2.s. Biological parents or siblings:  Thyroid disorder: Father
2042,2.s. Biological parents or siblings:  Thyroid disorder: Sibling(s)
2043,"2.t. Biological parents or siblings:  Coronary artery disease (including heart attack, angina)"
2044,"2.t. Biological parents or siblings:  Coronary artery disease (including heart attack, angina): Mother"
2045,"2.t. Biological parents or siblings:  Coronary artery disease (including heart attack, angina): Father"
2046,"2.t. Biological parents or siblings:  Coronary artery disease (including heart attack, angina): Sibling(s)"
2047,2.u. Biological parents or siblings:  Any other heart disease
2048,2.u. Biological parents or siblings:  Any other heart disease: Mother
2049,2.u. Biological parents or siblings:  Any other heart disease: Father
2050,2.u. Biological parents or siblings:  Any other heart disease: Sibling(s)
2051,2.v. Biological parents or siblings:  Stroke
2052,2.v. Biological parents or siblings:  Stroke: Mother
2053,2.v. Biological parents or siblings:  Stroke: Father
2054,2.v. Biological parents or siblings:  Stroke: Sibling(s)
2055,2.Ot Biological parents or siblings: her autoimmune disease (de-identified)
2056,2.w. Biological parents or siblings:  Other autoimmune diseases
2057,2.w. Biological parents or siblings:  Other autoimmune diseases: Mother
2058,2.w. Biological parents or siblings:  Other autoimmune diseases: Father
2059,2.w. Biological parents or siblings:  Other autoimmune diseases: Sibling(s)
2073,2.aa. Biological parents or siblings: Death
2074,2.aa. Biological parents or siblings: Death: Mother
2075,2.aa. Biological parents or siblings: Death: Father
2076,2.aa. Biological parents or siblings: Death: Sibling(s)
2080,3.b. Maternal grandparents:  Eczema (atopic dermatitis)
2081,3.b. Maternal grandparents:  Eczema (atopic dermatitis): Grandmother
2082,3.b. Maternal grandparents:  Eczema (atopic dermatitis): Grandfather
2083,3.c. Maternal grandparents:  Food allergy
2084,3.c. Maternal grandparents:  Food allergy: Grandmother
2085,3.c. Maternal grandparents:  Food allergy: Grandfather
2089,3.e. Maternal grandparents:  Anxiety
2090,3.e. Maternal grandparents:  Anxiety: Grandmother
2091,3.e. Maternal grandparents:  Anxiety: Grandfather
2092,3.f. Maternal grandparents:  Bipolar disorder
2093,3.f. Maternal grandparents:  Bipolar disorder: Grandmother
2094,3.f. Maternal grandparents:  Bipolar disorder: Grandfather
2095,3.g. Maternal grandparents:  Depression
2096,3.g. Maternal grandparents:  Depression: Grandmother
2097,3.g. Maternal grandparents:  Depression: Grandfather
2098,3.h. Maternal grandparents:  Eating disorder
2099,3.h. Maternal grandparents:  Eating disorder: Grandmother
2100,3.h. Maternal grandparents:  Eating disorder: Grandfather
2101,3.i. Maternal grandparents:  Schizophrenia
2104,3.j. Maternal grandparents:  Alcoholism or other substance abuse
2105,3.j. Maternal grandparents:  Alcoholism or other substance abuse: Grandmother
2106,3.j. Maternal grandparents:  Alcoholism or other substance abuse: Grandfather
2107,3.k. Maternal grandparents:  Attention deficit/hyperactivity disorder (ADHD)
2108,3.k. Maternal grandparents:  Attention deficit/hyperactivity disorder (ADHD): Grandmother
2109,3.k. Maternal grandparents:  Attention deficit/hyperactivity disorder (ADHD): Grandfather
2110,3.l. Maternal grandparents:  Autism spectrum disorder (ASD)
2111,3.l. Maternal grandparents:  Autism spectrum disorder (ASD): Grandmother
2112,3.l. Maternal grandparents:  Autism spectrum disorder (ASD): Grandfather
2113,3.m. Maternal grandparents:  Learning disability (including dyslexia)
2114,3.m. Maternal grandparents:  Learning disability (including dyslexia): Grandmother
2115,3.m. Maternal grandparents:  Learning disability (including dyslexia): Grandfather
2116,3.n. Maternal grandparents:  Intellectual disability (mental retardation)
2117,3.n. Maternal grandparents:  Intellectual disability (mental retardation): Grandmother
2118,3.n. Maternal grandparents:  Intellectual disability (mental retardation): Grandfather
2119,3.o. Maternal grandparents:  Epilepsy or seizure disorder
2120,3.o. Maternal grandparents:  Epilepsy or seizure disorder: Grandmother
2121,3.o. Maternal grandparents:  Epilepsy or seizure disorder: Grandfather
2122,3.p. Maternal grandparents:  High cholesterol (hyperlipidemia)
2123,3.p. Maternal grandparents:  High cholesterol (hyperlipidemia): Grandmother
2124,3.p. Maternal grandparents:  High cholesterol (hyperlipidemia): Grandfather
2134,3.s. Maternal grandparents:  Thyroid disorder
2135,3.s. Maternal grandparents:  Thyroid disorder: Grandmother
2136,3.s. Maternal grandparents:  Thyroid disorder: Grandfather
2137,"3.t. Maternal grandparents:  Coronary artery disease (including heart attack, angina)"
2138,"3.t. Maternal grandparents:  Coronary artery disease (including heart attack, angina): Grandmother"
2139,"3.t. Maternal grandparents:  Coronary artery disease (including heart attack, angina): Grandfather"
2141,3.u. Maternal grandparents:  Any other heart disease: Grandmother
2142,3.u. Maternal grandparents:  Any other heart disease: Grandfather
2143,3.v. Maternal grandparents:  Stroke
2144,3.v. Maternal grandparents:  Stroke: Grandmother
2145,3.v. Maternal grandparents:  Stroke: Grandfather
2146,3.w. Maternal grandparents: Other autoimmune disease (de-identified)
2147,3.w. Maternal grandparents:  Other autoimmune diseases
2148,3.w. Maternal grandparents:  Other autoimmune diseases: Grandmother
2149,3.w. Maternal grandparents:  Other autoimmune diseases: Grandfather
2160,3.aa. Maternal grandparents: Death
2161,3.aa. Maternal grandparents: Death: Grandmother
2162,3.aa. Maternal grandparents: Death: Grandfather
2166,4.b. Paternal grandparents:  Eczema (atopic dermatitis)
2168,4.b. Paternal grandparents:  Eczema (atopic dermatitis): Grandfather
2169,4.c. Paternal grandparents:  Food allergy
2170,4.c. Paternal grandparents:  Food allergy: Grandmother
2171,4.c. Paternal grandparents:  Food allergy: Grandfather
2174,4.d. Paternal grandparents:  Hay fever (allergic rhinitis): Grandfather
2175,4.e. Paternal grandparents:  Anxiety
2176,4.e. Paternal grandparents:  Anxiety: Grandmother
2177,4.e. Paternal grandparents:  Anxiety: Grandfather
2178,4.f. Paternal grandparents:  Bipolar disorder
2179,4.f. Paternal grandparents:  Bipolar disorder: Grandmother
2180,4.f. Paternal grandparents:  Bipolar disorder: Grandfather
2181,4.g. Paternal grandparents:  Depression
2183,4.g. Paternal grandparents:  Depression: Grandfather
2184,4.h. Paternal grandparents:  Eating disorder
2185,4.h. Paternal grandparents:  Eating disorder: Grandmother
2186,4.h. Paternal grandparents:  Eating disorder: Grandfather
2187,4.i. Paternal grandparents:  Schizophrenia
2190,4.j. Paternal grandparents:  Alcoholism or other substance abuse
2192,4.j. Paternal grandparents:  Alcoholism or other substance abuse: Grandfather
2193,4.k. Paternal grandparents:  Attention deficit/hyperactivity disorder (ADHD)
2194,4.k. Paternal grandparents:  Attention deficit/hyperactivity disorder (ADHD): Grandmother
2195,4.k. Paternal grandparents:  Attention deficit/hyperactivity disorder (ADHD): Grandfather
2196,4.l. Paternal grandparents:  Autism spectrum disorder (ASD)
2198,4.l. Paternal grandparents:  Autism spectrum disorder (ASD): Grandfather
2199,4.m. Paternal grandparents:  Learning disability (including dyslexia)
2202,4.n. Paternal grandparents:  Intellectual disability (mental retardation)
2205,4.o. Paternal grandparents:  Epilepsy or seizure disorder
2206,4.o. Paternal grandparents:  Epilepsy or seizure disorder: Grandmother
2207,4.o. Paternal grandparents:  Epilepsy or seizure disorder: Grandfather
2208,4.p. Paternal grandparents:  High cholesterol (hyperlipidemia)
2209,4.p. Paternal grandparents:  High cholesterol (hyperlipidemia): Grandmother
2210,4.p. Paternal grandparents:  High cholesterol (hyperlipidemia): Grandfather
2220,4.s. Paternal grandparents:  Thyroid disorder
2221,4.s. Paternal grandparents:  Thyroid disorder: Grandmother
2222,4.s. Paternal grandparents:  Thyroid disorder: Grandfather
2223,"4.t. Paternal grandparents:  Coronary artery disease (including heart attack, angina)"
2224,"4.t. Paternal grandparents:  Coronary artery disease (including heart attack, angina): Grandmother"
2225,"4.t. Paternal grandparents:  Coronary artery disease (including heart attack, angina): Grandfather"
2227,4.u. Paternal grandparents:  Any other heart disease: Grandmother
2228,4.u. Paternal grandparents:  Any other heart disease: Grandfather
2229,4.v. Paternal grandparents:  Stroke
2230,4.v. Paternal grandparents:  Stroke: Grandmother
2231,4.v. Paternal grandparents:  Stroke: Grandfather
2232,4.z. Paternal grandparents:  Other autoimmune disease (de-identified)
2233,4.w. Paternal grandparents:  Other autoimmune diseases
2234,4.w. Paternal grandparents:  Other autoimmune diseases: Grandmother
2235,4.w. Paternal grandparents:  Other autoimmune diseases: Grandfather
2246,4.aa. Paternal grandparents: Death
2248,4.aa. Paternal grandparents: Death: Grandfather
2251,c. Full or half sibling(s)
2254,f. Maternal aunt(s)/uncle(s)
2262,b. Eczema (atopic dermatitis)
2263,b. Eczema (atopic dermatitis): Mother
2264,b. Eczema (atopic dermatitis): Father
2265,b. Eczema (atopic dermatitis): Sibling(s)
2266,c. Food allergy
2267,c. Food allergy: Mother
2268,c. Food allergy: Father
2269,c. Food allergy: Sibling(s)
2274,e. Anxiety
2275,e. Anxiety: Mother
2276,e. Anxiety: Father
2277,e. Anxiety: Sibling(s)
2278,f. Bipolar disorder
2279,f. Bipolar disorder: Mother
2280,f. Bipolar disorder: Father
2281,f. Bipolar disorder: Sibling(s)
2282,g. Depression
2283,g. Depression: Mother
2284,g. Depression: Father
2285,g. Depression: Sibling(s)
2286,h. Eating disorder
2287,h. Eating disorder: Mother
2288,h. Eating disorder: Father
2289,h. Eating disorder: Sibling(s)
2290,i. Schizophrenia
2293,i. Schizophrenia: Sibling(s)
2294,j. Alcoholism or other substance abuse
2295,j. Alcoholism or other substance abuse: Mother
2296,j. Alcoholism or other substance abuse: Father
2297,j. Alcoholism or other substance abuse: Sibling(s)
2298,k. Attention deficit/hyperactivity disorder (ADHD)
2299,k. Attention deficit/hyperactivity disorder (ADHD): Mother
2300,k. Attention deficit/hyperactivity disorder (ADHD): Father
2301,k. Attention deficit/hyperactivity disorder (ADHD): Sibling(s)
2302,l. Autism spectrum disorder (ASD)
2303,l. Autism spectrum disorder (ASD): Mother
2304,l. Autism spectrum disorder (ASD): Father
2305,l. Autism spectrum disorder (ASD): Sibling(s)
2306,m. Learning disability (including dyslexia)
2307,m. Learning disability (including dyslexia): Mother
2308,m. Learning disability (including dyslexia): Father
2309,m. Learning disability (including dyslexia): Sibling(s)
2310,n. Intellectual disability (mental retardation)
2311,n. Intellectual disability (mental retardation): Mother
2312,n. Intellectual disability (mental retardation): Father
2313,n. Intellectual disability (mental retardation): Sibling(s)
2314,o. Epilepsy or seizure disorder
2315,o. Epilepsy or seizure disorder: Mother
2316,o. Epilepsy or seizure disorder: Father
2317,o. Epilepsy or seizure disorder: Sibling(s)
2318,p. High cholesterol (hyperlipidemia)
2319,p. High cholesterol (hyperlipidemia): Mother
2320,p. High cholesterol (hyperlipidemia): Father
2321,p. High cholesterol (hyperlipidemia): Sibling(s)
2334,s. Thyroid disorder
2335,s. Thyroid disorder: Mother
2336,s. Thyroid disorder: Father
2337,s. Thyroid disorder: Sibling(s)
2338,"t. Coronary artery disease (including heart attack, angina)"
2339,"t. Coronary artery disease (including heart attack, angina): Mother"
2340,"t. Coronary artery disease (including heart attack, angina): Father"
2341,"t. Coronary artery disease (including heart attack, angina): Sibling(s)"
2346,v. Stroke
2347,v. Stroke: Mother
2348,v. Stroke: Father
2349,v. Stroke: Sibling(s)
2350,Other autoimmune disease (de-identified)
2351,w. Other autoimmune diseases
2352,w. Other autoimmune diseases: Mother
2353,w. Other autoimmune diseases: Father
2354,w. Other autoimmune diseases: Sibling(s)
2368,aa. Death
2369,aa. Death: Mother
2370,aa. Death: Father
2371,aa. Death: Sibling(s)
2375,b. Eczema (atopic dermatitis): Grandmother
2376,b. Eczema (atopic dermatitis): Grandfather
2377,b. Eczema (atopic dermatitis): Aunt(s)/Uncle(s)
2378,c. Food allergy: Grandmother
2379,c. Food allergy: Grandfather
2380,c. Food allergy: Aunt(s)/Uncle(s)
2384,e. Anxiety: Grandmother
2385,e. Anxiety: Grandfather
2386,e. Anxiety: Aunt(s)/Uncle(s)
2387,f. Bipolar disorder: Grandmother
2388,f. Bipolar disorder: Grandfather
2389,f. Bipolar disorder: Aunt(s)/Uncle(s)
2390,g. Depression: Grandmother
2391,g. Depression: Grandfather
2392,g. Depression: Aunt(s)/Uncle(s)
2393,h. Eating disorder: Grandmother
2394,h. Eating disorder: Grandfather
2395,h. Eating disorder: Aunt(s)/Uncle(s)
2396,i. Schizophrenia: Grandmother
2397,i. Schizophrenia: Grandfather
2398,i. Schizophrenia: Aunt(s)/Uncle(s)
2399,j. Alcoholism or other substance abuse: Grandmother
2400,j. Alcoholism or other substance abuse: Grandfather
2401,j. Alcoholism or other substance abuse: Aunt(s)/Uncle(s)
2402,k. Attention deficit/hyperactivity disorder (ADHD): Grandmother
2403,k. Attention deficit/hyperactivity disorder (ADHD): Grandfather
2404,k. Attention deficit/hyperactivity disorder (ADHD): Aunt(s)/Uncle(s)
2405,l. Autism spectrum disorder (ASD): Grandmother
2406,l. Autism spectrum disorder (ASD): Grandfather
2407,l. Autism spectrum disorder (ASD): Aunt(s)/Uncle(s)
2408,m. Learning disability (including dyslexia): Grandmother
2409,m. Learning disability (including dyslexia): Grandfather
2410,m. Learning disability (including dyslexia): Aunt(s)/Uncle(s)
2411,n. Intellectual disability (mental retardation): Grandmother
2412,n. Intellectual disability (mental retardation): Grandfather
2413,n. Intellectual disability (mental retardation): Aunt(s)/Uncle(s)
2414,o. Epilepsy or seizure disorder: Grandmother
2415,o. Epilepsy or seizure disorder: Grandfather
2416,o. Epilepsy or seizure disorder: Aunt(s)/Uncle(s)
2417,p. High cholesterol (hyperlipidemia): Grandmother
2418,p. High cholesterol (hyperlipidemia): Grandfather
2419,p. High cholesterol (hyperlipidemia): Aunt(s)/Uncle(s)
